MySQL [yse]> select objid, ptrobs_min, ptrobs_max, ra, decl from release_20180221 where ra=0;
+-----------------------------+------------+------------+------+------------+
| objid                       | ptrobs_min | ptrobs_max | ra   | decl       |
| DDF_01_NONIa-0002_167310    |      56245 |      56348 |    0 | -45.524532 |
| DDF_01_NONIa-0002_169464    |      28635 |      28738 |    0 | -45.524532 |
| DDF_01_NONIa-0002_173336    |      90995 |      91077 |    0 | -45.524532 |
| DDF_01_NONIa-0002_17809     |      40803 |      40885 |    0 | -45.524532 |
| DDF_01_NONIa-0002_179020    |      34325 |      34388 |    0 | -45.524532 |
| DDF_01_NONIa-0002_179522    |      31061 |      31143 |    0 | -45.524532 |
| DDF_01_NONIa-0002_183465    |      74079 |      74182 |    0 | -45.524532 |
| DDF_01_NONIa-0002_183991    |      24448 |      24530 |    0 | -45.524532 |
| DDF_01_NONIa-0002_18494     |       7323 |       7405 |    0 | -45.524532 |
| DDF_01_NONIa-0002_185045    |     111486 |     111589 |    0 | -45.524532 |
| DDF_01_NONIa-0002_185510    |      71653 |      71756 |    0 | -45.524532 |
| DDF_01_NONIa-0002_187053    |      41077 |      41156 |    0 | -45.524532 |
| DDF_01_NONIa-0002_188868    |      85387 |      85469 |    0 | -45.524532 |
| DDF_01_NONIa-0002_189446    |      80390 |      80472 |    0 | -45.524532 |
| DDF_01_NONIa-0002_189953    |      31649 |      31712 |    0 | -45.524532 |
| DDF_01_NONIa-0002_190384    |      97243 |      97363 |    0 | -45.524532 |
| DDF_01_NONIa-0002_190434    |      91660 |      91764 |    0 | -45.524532 |
| DDF_01_NONIa-0002_191071    |      44424 |      44506 |    0 | -45.524532 |
| DDF_01_NONIa-0002_192228    |       8061 |       8184 |    0 | -45.524532 |
| DDF_01_NONIa-0002_192285    |     100603 |     100666 |    0 | -45.524532 |
| DDF_01_NONIa-0002_192825    |      81343 |      81463 |    0 | -45.524532 |
| DDF_01_NONIa-0002_194638    |      67028 |      67121 |    0 | -45.524532 |
| DDF_01_NONIa-0002_198027    |     104894 |     104987 |    0 | -45.524532 |
| DDF_01_NONIa-0002_198378    |      35848 |      35922 |    0 | -45.524532 |
| DDF_01_NONIa-0002_200654    |      44104 |      44224 |    0 | -45.524532 |
| DDF_01_NONIa-0002_201262    |      65955 |      66029 |    0 | -45.524532 |
| DDF_01_NONIa-0002_201597    |      50708 |      50828 |    0 | -45.524532 |
| DDF_01_NONIa-0002_201819    |      39998 |      40102 |    0 | -45.524532 |
| DDF_01_NONIa-0002_203168    |      67786 |      67889 |    0 | -45.524532 |
| DDF_01_NONIa-0002_20334     |     103587 |     103666 |    0 | -45.524532 |
| DDF_01_NONIa-0002_204571    |      47714 |      47793 |    0 | -45.524532 |
| DDF_01_NONIa-0002_205329    |     109518 |     109611 |    0 | -45.524532 |
| DDF_01_NONIa-0002_206552    |      35082 |      35156 |    0 | -45.524532 |
| DDF_01_NONIa-0002_207696    |      45530 |      45609 |    0 | -45.524532 |
| DDF_01_NONIa-0002_210824    |      80743 |      80863 |    0 | -45.524532 |
| DDF_01_NONIa-0002_211276    |      47029 |      47092 |    0 | -45.524532 |
| DDF_01_NONIa-0002_211631    |      77364 |      77446 |    0 | -45.524532 |
| DDF_01_NONIa-0002_213604    |      23965 |      24069 |    0 | -45.524532 |
| DDF_01_NONIa-0002_214560    |       7153 |       7256 |    0 | -45.524532 |
| DDF_01_NONIa-0002_215229    |      92750 |      92832 |    0 | -45.524532 |
| DDF_01_NONIa-0002_217192    |      75365 |      75468 |    0 | -45.524532 |
| DDF_01_NONIa-0002_217978    |      25856 |      25959 |    0 | -45.524532 |
| DDF_01_NONIa-0002_218661    |      11717 |      11821 |    0 | -45.524532 |
| DDF_01_NONIa-0002_22370     |      93507 |      93586 |    0 | -45.524532 |
| DDF_01_NONIa-0002_224084    |      51342 |      51416 |    0 | -45.524532 |
| DDF_01_NONIa-0002_224968    |      94943 |      95047 |    0 | -45.524532 |
| DDF_01_NONIa-0002_226702    |      28137 |      28211 |    0 | -45.524532 |
| DDF_01_NONIa-0002_229529    |     108122 |     108242 |    0 | -45.524532 |
| DDF_01_NONIa-0002_230382    |      83543 |      83636 |    0 | -45.524532 |
| DDF_01_NONIa-0002_231396    |      20768 |      20831 |    0 | -45.524532 |
| DDF_01_NONIa-0002_231629    |      80946 |      81020 |    0 | -45.524532 |
| DDF_01_NONIa-0002_232488    |     107107 |     107189 |    0 | -45.524532 |
| DDF_01_NONIa-0002_232960    |      40887 |      40980 |    0 | -45.524532 |
| DDF_01_NONIa-0002_234891    |      62527 |      62606 |    0 | -45.524532 |
| DDF_01_NONIa-0002_235777    |      41158 |      41262 |    0 | -45.524532 |
| DDF_01_NONIa-0002_23600     |      76043 |      76117 |    0 | -45.524532 |
| DDF_01_NONIa-0002_236585    |      34160 |      34242 |    0 | -45.524532 |
| DDF_01_NONIa-0002_237256    |      30549 |      30612 |    0 | -45.524532 |
| DDF_01_NONIa-0002_238791    |      10424 |      10544 |    0 | -45.524532 |
| DDF_01_NONIa-0002_239326    |      48399 |      48502 |    0 | -45.524532 |
| DDF_01_NONIa-0002_240905    |      27355 |      27459 |    0 | -45.524532 |
| DDF_01_NONIa-0002_242855    |      81561 |      81664 |    0 | -45.524532 |
| DDF_01_NONIa-0002_247131    |      77002 |      77106 |    0 | -45.524532 |
| DDF_01_NONIa-0002_247686    |      17550 |      17643 |    0 | -45.524532 |
| DDF_01_NONIa-0002_247718    |      41850 |      41929 |    0 | -45.524532 |
| DDF_01_NONIa-0002_24807     |      96922 |      97025 |    0 | -45.524532 |
| DDF_01_NONIa-0002_249745    |      37248 |      37311 |    0 | -45.524532 |
| DDF_01_NONIa-0002_250235    |      28740 |      28822 |    0 | -45.524532 |
| DDF_01_NONIa-0002_250459    |     107733 |     107836 |    0 | -45.524532 |
| DDF_01_NONIa-0002_251095    |       2175 |       2254 |    0 | -45.524532 |
| DDF_01_NONIa-0002_251780    |      69423 |      69502 |    0 | -45.524532 |
| DDF_01_NONIa-0002_253699    |      70279 |      70383 |    0 | -45.524532 |
| DDF_01_NONIa-0002_254320    |      75744 |      75826 |    0 | -45.524532 |
| DDF_01_NONIa-0002_254512    |      47527 |      47631 |    0 | -45.524532 |
| DDF_01_NONIa-0002_254530    |     105936 |     106010 |    0 | -45.524532 |
| DDF_01_NONIa-0002_255119    |      58197 |      58271 |    0 | -45.524532 |
| DDF_01_NONIa-0002_256206    |      27764 |      27884 |    0 | -45.524532 |
| DDF_01_NONIa-0002_259301    |      28290 |      28364 |    0 | -45.524532 |
| DDF_01_NONIa-0002_259814    |         78 |        157 |    0 | -45.524532 |
| DDF_01_NONIa-0002_259830    |      13157 |      13260 |    0 | -45.524532 |
| DDF_01_NONIa-0002_260116    |      57902 |      58005 |    0 | -45.524532 |
| DDF_01_NONIa-0002_261006    |      88085 |      88159 |    0 | -45.524532 |
| DDF_01_NONIa-0002_262483    |      72246 |      72309 |    0 | -45.524532 |
| DDF_01_NONIa-0002_263845    |      48706 |      48769 |    0 | -45.524532 |
| DDF_01_NONIa-0002_2640      |      39247 |      39340 |    0 | -45.524532 |
| DDF_01_NONIa-0002_265154    |      12657 |      12736 |    0 | -45.524532 |
| DDF_01_NONIa-0002_267476    |      87634 |      87727 |    0 | -45.524532 |
| DDF_01_NONIa-0002_268994    |      12494 |      12568 |    0 | -45.524532 |
| DDF_01_NONIa-0002_269141    |      55157 |      55239 |    0 | -45.524532 |
| DDF_01_NONIa-0002_27254     |      73816 |      73909 |    0 | -45.524532 |
| DDF_01_NONIa-0002_273459    |      64042 |      64116 |    0 | -45.524532 |
| DDF_01_NONIa-0002_274078    |      88450 |      88529 |    0 | -45.524532 |
| DDF_01_NONIa-0002_275594    |      20445 |      20519 |    0 | -45.524532 |
| DDF_01_NONIa-0002_276272    |       3230 |       3323 |    0 | -45.524532 |
| DDF_01_NONIa-0002_277406    |      33353 |      33427 |    0 | -45.524532 |
| DDF_01_NONIa-0002_277561    |      52971 |      53034 |    0 | -45.524532 |
| DDF_01_NONIa-0002_27762     |     110144 |     110226 |    0 | -45.524532 |
| DDF_01_NONIa-0002_278403    |      58947 |      59021 |    0 | -45.524532 |
| DDF_01_NONIa-0002_279092    |       8247 |       8321 |    0 | -45.524532 |
| DDF_01_NONIa-0002_280788    |      98918 |      99021 |    0 | -45.524532 |
| DDF_01_NONIa-0002_281197    |      36732 |      36835 |    0 | -45.524532 |
| DDF_01_NONIa-0002_281353    |      44654 |      44728 |    0 | -45.524532 |
| DDF_01_NONIa-0002_282588    |      69817 |      69910 |    0 | -45.524532 |
| DDF_01_NONIa-0002_28478     |      20898 |      21021 |    0 | -45.524532 |
| DDF_01_NONIa-0002_285753    |      16093 |      16196 |    0 | -45.524532 |
| DDF_01_NONIa-0002_289774    |      74710 |      74833 |    0 | -45.524532 |
| DDF_01_NONIa-0002_293688    |     109613 |     109706 |    0 | -45.524532 |
| DDF_01_NONIa-0002_294287    |      10002 |      10105 |    0 | -45.524532 |
| DDF_01_NONIa-0002_296665    |      53354 |      53436 |    0 | -45.524532 |
| DDF_01_NONIa-0002_297246    |       9689 |       9782 |    0 | -45.524532 |
| DDF_01_NONIa-0002_297507    |       8722 |       8815 |    0 | -45.524532 |
| DDF_01_NONIa-0002_29849     |      59373 |      59493 |    0 | -45.524532 |
| DDF_01_NONIa-0002_298568    |      11427 |      11520 |    0 | -45.524532 |
| DDF_01_NONIa-0002_29892     |      29377 |      29456 |    0 | -45.524532 |
| DDF_01_NONIa-0002_299639    |      33999 |      34081 |    0 | -45.524532 |
| DDF_01_NONIa-0002_301487    |       6205 |       6287 |    0 | -45.524532 |
| DDF_01_NONIa-0002_301897    |      96356 |      96435 |    0 | -45.524532 |
| DDF_01_NONIa-0002_304456    |      67520 |      67624 |    0 | -45.524532 |
| DDF_01_NONIa-0002_305746    |      19088 |      19151 |    0 | -45.524532 |
| DDF_01_NONIa-0002_305896    |      12892 |      12985 |    0 | -45.524532 |
| DDF_01_NONIa-0002_306512    |      49208 |      49282 |    0 | -45.524532 |
| DDF_01_NONIa-0002_306903    |      70692 |      70812 |    0 | -45.524532 |
| DDF_01_NONIa-0002_307304    |      24994 |      25117 |    0 | -45.524532 |
| DDF_01_NONIa-0002_30742     |      90439 |      90543 |    0 | -45.524532 |
| DDF_01_NONIa-0002_309452    |      76184 |      76266 |    0 | -45.524532 |
| DDF_01_NONIa-0002_309827    |      81747 |      81840 |    0 | -45.524532 |
| DDF_01_NONIa-0002_310992    |      30039 |      30102 |    0 | -45.524532 |
| DDF_01_NONIa-0002_313262    |      86273 |      86366 |    0 | -45.524532 |
| DDF_01_NONIa-0002_315627    |      97704 |      97808 |    0 | -45.524532 |
| DDF_01_NONIa-0002_315774    |      63564 |      63684 |    0 | -45.524532 |
| DDF_01_NONIa-0002_319164    |      63341 |      63434 |    0 | -45.524532 |
| DDF_01_NONIa-0002_320421    |      68403 |      68506 |    0 | -45.524532 |
| DDF_01_NONIa-0002_3213      |      54225 |      54288 |    0 | -45.524532 |
| DDF_01_NONIa-0002_32137     |      84130 |      84209 |    0 | -45.524532 |
| DDF_01_NONIa-0002_321409    |      49456 |      49538 |    0 | -45.524532 |
| DDF_01_NONIa-0002_324532    |      33877 |      33997 |    0 | -45.524532 |
| DDF_01_NONIa-0002_324838    |      39780 |      39900 |    0 | -45.524532 |
| DDF_01_NONIa-0002_326224    |      65526 |      65589 |    0 | -45.524532 |
| DDF_01_NONIa-0002_326626    |        243 |        336 |    0 | -45.524532 |
| DDF_01_NONIa-0002_328405    |      41264 |      41346 |    0 | -45.524532 |
| DDF_01_NONIa-0002_330551    |      80561 |      80654 |    0 | -45.524532 |
| DDF_01_NONIa-0002_332688    |      13384 |      13487 |    0 | -45.524532 |
| DDF_01_NONIa-0002_33347     |     105535 |     105638 |    0 | -45.524532 |
| DDF_01_NONIa-0002_33959     |      22380 |      22454 |    0 | -45.524532 |
| DDF_01_NONIa-0002_342073    |      74361 |      74464 |    0 | -45.524532 |
| DDF_01_NONIa-0002_342999    |      99099 |      99222 |    0 | -45.524532 |
| DDF_01_NONIa-0002_345079    |      73154 |      73258 |    0 | -45.524532 |
| DDF_01_NONIa-0002_348897    |     103896 |     103975 |    0 | -45.524532 |
| DDF_01_NONIa-0002_34936     |      91189 |      91312 |    0 | -45.524532 |
| DDF_01_NONIa-0002_351038    |      67360 |      67442 |    0 | -45.524532 |
| DDF_01_NONIa-0002_352109    |      86472 |      86546 |    0 | -45.524532 |
| DDF_01_NONIa-0002_354042    |      31221 |      31324 |    0 | -45.524532 |
| DDF_01_NONIa-0002_355116    |      71351 |      71444 |    0 | -45.524532 |
| DDF_01_NONIa-0002_358510    |      17297 |      17376 |    0 | -45.524532 |
| DDF_01_NONIa-0002_359022    |      89766 |      89869 |    0 | -45.524532 |
| DDF_01_NONIa-0002_35975     |        987 |       1061 |    0 | -45.524532 |
| DDF_01_NONIa-0002_359938    |      64395 |      64498 |    0 | -45.524532 |
| DDF_01_NONIa-0002_360047    |      92338 |      92412 |    0 | -45.524532 |
| DDF_01_NONIa-0002_361009    |      38505 |      38579 |    0 | -45.524532 |
| DDF_01_NONIa-0002_36450     |      67626 |      67708 |    0 | -45.524532 |
| DDF_01_NONIa-0002_39970     |      95484 |      95566 |    0 | -45.524532 |
| DDF_01_NONIa-0002_43557     |      37056 |      37179 |    0 | -45.524532 |
| DDF_01_NONIa-0002_45213     |      18822 |      18925 |    0 | -45.524532 |
| DDF_01_NONIa-0002_45518     |     102215 |     102335 |    0 | -45.524532 |
| DDF_01_NONIa-0002_46910     |      34598 |      34701 |    0 | -45.524532 |
| DDF_01_NONIa-0002_48096     |      26794 |      26917 |    0 | -45.524532 |
| DDF_01_NONIa-0002_48575     |      76651 |      76725 |    0 | -45.524532 |
| DDF_01_NONIa-0002_49613     |     104340 |     104422 |    0 | -45.524532 |
| DDF_01_NONIa-0002_50219     |      22729 |      22808 |    0 | -45.524532 |
| DDF_01_NONIa-0002_52251     |      60346 |      60409 |    0 | -45.524532 |
| DDF_01_NONIa-0002_52385     |      60135 |      60238 |    0 | -45.524532 |
| DDF_01_NONIa-0002_53217     |      86801 |      86904 |    0 | -45.524532 |
| DDF_01_NONIa-0002_53948     |      43763 |      43866 |    0 | -45.524532 |
| DDF_01_NONIa-0002_5395      |      29108 |      29182 |    0 | -45.524532 |
| DDF_01_NONIa-0002_544       |      35219 |      35293 |    0 | -45.524532 |
| DDF_01_NONIa-0002_55434     |      65177 |      65240 |    0 | -45.524532 |
| DDF_01_NONIa-0002_55536     |      70608 |      70690 |    0 | -45.524532 |
| DDF_01_NONIa-0002_55683     |      77796 |      77889 |    0 | -45.524532 |
| DDF_01_NONIa-0002_58964     |      83266 |      83370 |    0 | -45.524532 |
| DDF_01_NONIa-0002_59833     |      47405 |      47525 |    0 | -45.524532 |
| DDF_01_NONIa-0002_61067     |      68253 |      68316 |    0 | -45.524532 |
| DDF_01_NONIa-0002_61222     |      38824 |      38887 |    0 | -45.524532 |
| DDF_01_NONIa-0002_61563     |      18280 |      18373 |    0 | -45.524532 |
| DDF_01_NONIa-0002_61987     |     106600 |     106682 |    0 | -45.524532 |
| DDF_01_NONIa-0002_63019     |      92060 |      92164 |    0 | -45.524532 |
| DDF_01_NONIa-0002_65323     |       7570 |       7633 |    0 | -45.524532 |
| DDF_01_NONIa-0002_65351     |      87363 |      87442 |    0 | -45.524532 |
| DDF_01_NONIa-0002_68829     |       8404 |       8527 |    0 | -45.524532 |
| DDF_01_NONIa-0002_69581     |     104501 |     104575 |    0 | -45.524532 |
| DDF_01_NONIa-0002_69631     |      14620 |      14743 |    0 | -45.524532 |
| DDF_01_NONIa-0002_70693     |      27271 |      27353 |    0 | -45.524532 |
| DDF_01_NONIa-0002_7147      |      81938 |      82042 |    0 | -45.524532 |
| DDF_01_NONIa-0002_71745     |      52522 |      52585 |    0 | -45.524532 |
| DDF_01_NONIa-0002_71746     |      48055 |      48137 |    0 | -45.524532 |
| DDF_01_NONIa-0002_73485     |      53908 |      54011 |    0 | -45.524532 |
| DDF_01_NONIa-0002_73918     |      19275 |      19398 |    0 | -45.524532 |
| DDF_01_NONIa-0002_74512     |       6597 |       6717 |    0 | -45.524532 |
| DDF_01_NONIa-0002_74916     |      61771 |      61850 |    0 | -45.524532 |
| DDF_01_NONIa-0002_7531      |      50012 |      50094 |    0 | -45.524532 |
| DDF_01_NONIa-0002_76747     |      22456 |      22559 |    0 | -45.524532 |
| DDF_01_NONIa-0002_76997     |      51912 |      51986 |    0 | -45.524532 |
| DDF_01_NONIa-0002_77580     |      37756 |      37860 |    0 | -45.524532 |
| DDF_01_NONIa-0002_79227     |      83140 |      83203 |    0 | -45.524532 |
| DDF_01_NONIa-0002_81607     |      28824 |      28917 |    0 | -45.524532 |
| DDF_01_NONIa-0002_83347     |      67188 |      67281 |    0 | -45.524532 |
| DDF_01_NONIa-0002_84066     |      54290 |      54372 |    0 | -45.524532 |
| DDF_01_NONIa-0002_8653      |      78704 |      78786 |    0 | -45.524532 |
| DDF_01_NONIa-0002_87093     |      91984 |      92058 |    0 | -45.524532 |
| DDF_01_NONIa-0002_87601     |      45852 |      45934 |    0 | -45.524532 |
| DDF_01_NONIa-0002_93011     |      44900 |      44963 |    0 | -45.524532 |
| DDF_01_NONIa-0002_93368     |      66423 |      66505 |    0 | -45.524532 |
| DDF_01_NONIa-0002_94963     |      75078 |      75181 |    0 | -45.524532 |
| DDF_01_NONIa-0002_95671     |       5591 |       5670 |    0 | -45.524532 |
| DDF_01_NONIa-0002_96222     |      89374 |      89477 |    0 | -45.524532 |
| DDF_01_NONIa-0002_97566     |     110671 |     110775 |    0 | -45.524532 |
| DDF_01_NONIa-0002_98601     |      82194 |      82276 |    0 | -45.524532 |
| DDF_01_NONIa-0002_99073     |      46274 |      46353 |    0 | -45.524532 |
| DDF_01_NONIa-0003_10213     |      76634 |      76713 |    0 | -45.524532 |
| DDF_01_NONIa-0003_102389    |      76272 |      76365 |    0 | -45.524532 |
| DDF_01_NONIa-0003_102391    |      26218 |      26322 |    0 | -45.524532 |
| DDF_01_NONIa-0003_102577    |      59390 |      59493 |    0 | -45.524532 |
| DDF_01_NONIa-0003_103108    |      74674 |      74748 |    0 | -45.524532 |
| DDF_01_NONIa-0003_104084    |      86093 |      86216 |    0 | -45.524532 |
| DDF_01_NONIa-0003_104336    |      30227 |      30331 |    0 | -45.524532 |
| DDF_01_NONIa-0003_104831    |      92559 |      92641 |    0 | -45.524532 |
| DDF_01_NONIa-0003_107303    |      25519 |      25593 |    0 | -45.524532 |
| DDF_01_NONIa-0003_108184    |      70600 |      70703 |    0 | -45.524532 |
| DDF_01_NONIa-0003_109450    |      74311 |      74431 |    0 | -45.524532 |
| DDF_01_NONIa-0003_111063    |      20293 |      20356 |    0 | -45.524532 |
| DDF_01_NONIa-0003_114654    |      53522 |      53601 |    0 | -45.524532 |
| DDF_01_NONIa-0003_116861    |      23537 |      23616 |    0 | -45.524532 |
| DDF_01_NONIa-0003_118315    |      31483 |      31562 |    0 | -45.524532 |
| DDF_01_NONIa-0003_11866     |      11243 |      11336 |    0 | -45.524532 |
| DDF_01_NONIa-0003_11951     |      32867 |      32960 |    0 | -45.524532 |
| DDF_01_NONIa-0003_121887    |      55735 |      55817 |    0 | -45.524532 |
| DDF_01_NONIa-0003_124726    |      63575 |      63638 |    0 | -45.524532 |
| DDF_01_NONIa-0003_126052    |     100204 |     100286 |    0 | -45.524532 |
| DDF_01_NONIa-0003_129767    |      60703 |      60766 |    0 | -45.524532 |
| DDF_01_NONIa-0003_131119    |      97226 |      97329 |    0 | -45.524532 |
