                        objid   model   pb               l                b   cadence  
  WFD_01_NONIa-0028_218963350    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0028_36206297    SN1a    u   230.921576422   -8.85598158305   27.9475  
    WFD_01_NONIa-0028_3859966    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0028_41723141    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0028_49208946    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0028_50447862    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0028_80981231    SN1a    u    230.15834411    9.34403843889    13.463  
    WFD_01_NONIa-0028_8242643    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0028_98969903    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0028_99382006    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0029_10309882    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0029_104535502    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0029_10930270    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0029_137780966    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0029_153879987    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0029_216778262    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0029_43688360    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0029_49299966    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0029_70166615    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0029_73942071    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0029_89154536    SN1a    u    230.15834411    9.34403843889    29.902  
    WFD_01_NONIa-0029_9487173    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0030_127626151    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0030_146013016    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0030_155554705    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0030_205640307    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0030_71603577    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0030_99742461    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0031_105907662    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0031_112331589    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0031_114407494    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0031_116958503    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0031_146120178    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0031_16155146    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0031_174389943    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0031_204691811    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0031_79507487    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0031_92451257    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0031_98564666    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0032_103293087    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0032_108697708    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0032_114221086    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0032_133246760    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0032_151401061    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0032_163412917    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0032_190760072    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0032_201933125    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0032_22566457    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0032_47029053    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0032_53381814    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0032_65571725    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0032_69848620    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0032_79247730    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0032_86103217    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0033_144525127    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0033_153134618    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0033_19319278    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0033_216495573    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0033_37498068    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0033_51017006    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0034_106267792    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0034_107008973    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0034_107285199    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0034_113967120    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0034_13557706    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0034_152810057    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0034_157782446    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0034_177685984    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0034_201854114    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0034_210388771    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0034_220021174    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0034_23398812    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0034_69291551    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0035_125150449    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0035_128059359    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0035_133369875    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0035_139045414    SN1a    u    230.15834411    9.34403843889   41.8785  
  WFD_01_NONIa-0035_144625069    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0035_149591571    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0035_156904108    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0035_187528513    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0035_192438620    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0035_25280168    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0035_28403234    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0035_55848242    SN1a    u    230.15834411    9.34403843889    29.902  
    WFD_01_NONIa-0035_6781260    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0036_122251186    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0036_130794179    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0036_220067132    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0036_30736655    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0036_33548287    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0036_60285310    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0037_11876179    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0037_124161710    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0037_139845066    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0037_149884729    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0037_153655804    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0037_154322853    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0037_16402862    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0037_167417098    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0037_181157646    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0037_186705644    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0037_191692829    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0037_25429514    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0037_49381619    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0037_60775079    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0037_86778734    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0037_92412110    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0038_18026951    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0038_208205513    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0038_25239103    SN1a    u    230.15834411    9.34403843889    29.902  
    WFD_01_NONIa-0038_2768616    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0038_45672647    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0038_53099881    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0038_56106554    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0038_62673525    SN1a    u   230.921576422   -8.85598158305     27.42  
   WFD_01_NONIa-0038_65764114    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0038_67598815    SN1a    u   230.921576422   -8.85598158305    15.426  
   WFD_01_NONIa-0038_84772982    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0039_114670006    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0039_120909921    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0039_129256440    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0039_143070269    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0039_173788091    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0039_199383500    SN1a    u   230.921576422   -8.85598158305   27.9475  
  WFD_01_NONIa-0039_218863812    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0039_26691604    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0039_50294692    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0039_53084887    SN1a    u   230.921576422   -8.85598158305   27.9475  
   WFD_01_NONIa-0039_62256860    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0039_71115293    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0039_85366394    SN1a    u   230.921576422   -8.85598158305     27.42  
  WFD_01_NONIa-0040_107000214    SN1a    u    230.15834411    9.34403843889    13.463  
  WFD_01_NONIa-0040_110033826    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0040_141833175    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0040_142721757    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0040_147311093    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0040_153662404    SN1a    u    230.15834411    9.34403843889    29.902  
  WFD_01_NONIa-0040_157013386    SN1a    u   230.921576422   -8.85598158305   27.9475  
    WFD_01_NONIa-0040_2477875    SN1a    u    230.15834411    9.34403843889    29.902  
   WFD_01_NONIa-0040_49852914    SN1a    u    230.15834411    9.34403843889    13.463  
   WFD_01_NONIa-0040_68446739    SN1a    u   230.921576422   -8.85598158305    15.426  
  WFD_01_NONIa-0001_106760594   SN1a   g   230.921576422   -8.85598158305    27.883  
  WFD_01_NONIa-0001_110987572   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0001_148049942   SN1a   g   230.921576422   -8.85598158305   24.9495  
  WFD_01_NONIa-0001_184828753   SN1a   g   230.921576422   -8.85598158305    27.883  
  WFD_01_NONIa-0001_201958546   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0001_210937844   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0001_35348758   SN1a   g   230.921576422   -8.85598158305    27.883  
   WFD_01_NONIa-0001_49670608   SN1a   g   230.921576422   -8.85598158305    27.883  
   WFD_01_NONIa-0001_56955597   SN1a   g    230.15834411    9.34403843889   61.8615  
   WFD_01_NONIa-0001_64995420   SN1a   g   230.921576422   -8.85598158305    10.926  
   WFD_01_NONIa-0001_81578672   SN1a   g   230.921576422   -8.85598158305    25.903  
  WFD_01_NONIa-0002_100077978   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0002_107620333   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0002_114915252   SN1a   g   230.921576422   -8.85598158305    15.914  
  WFD_01_NONIa-0002_119894359   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0002_127943000   SN1a   g   230.921576422   -8.85598158305    27.883  
   WFD_01_NONIa-0002_13578841   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0002_16238666   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0002_175143242   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0002_177009388   SN1a   g   230.921576422   -8.85598158305    25.903  
  WFD_01_NONIa-0002_183178210   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0002_193053385   SN1a   g   230.921576422   -8.85598158305    27.883  
  WFD_01_NONIa-0002_198780270   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0002_205792320   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0002_216021765   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0002_216727497   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0002_21783271   SN1a   g   230.921576422   -8.85598158305   24.9495  
    WFD_01_NONIa-0002_3766849   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0002_42281830   SN1a   g   230.921576422   -8.85598158305    27.883  
    WFD_01_NONIa-0002_4869006   SN1a   g    230.15834411    9.34403843889   61.8615  
    WFD_01_NONIa-0002_7443504   SN1a   g   230.921576422   -8.85598158305    10.926  
    WFD_01_NONIa-0002_8397990   SN1a   g   230.921576422   -8.85598158305    10.926  
   WFD_01_NONIa-0002_91801617   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0002_94675964   SN1a   g   230.921576422   -8.85598158305   24.9495  
  WFD_01_NONIa-0003_109475418   SN1a   g    230.15834411    9.34403843889    23.348  
  WFD_01_NONIa-0003_151573312   SN1a   g   230.921576422   -8.85598158305   24.9495  
  WFD_01_NONIa-0003_154819444   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0003_17744954   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0003_181750002   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0003_194786750   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0003_205582872   SN1a   g   230.921576422   -8.85598158305   24.9495  
  WFD_01_NONIa-0003_210055938   SN1a   g    230.15834411    9.34403843889   61.8615  
   WFD_01_NONIa-0003_24198912   SN1a   g   230.921576422   -8.85598158305    10.926  
   WFD_01_NONIa-0003_35405158   SN1a   g    230.15834411    9.34403843889   61.8615  
   WFD_01_NONIa-0003_71506760   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0003_75877857   SN1a   g   230.921576422   -8.85598158305    27.883  
   WFD_01_NONIa-0003_81381510   SN1a   g    230.15834411    9.34403843889   61.8615  
    WFD_01_NONIa-0003_8923425   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0004_120739608   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0004_145329041   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0004_152000272   SN1a   g   230.921576422   -8.85598158305    27.883  
  WFD_01_NONIa-0004_160220652   SN1a   g   230.921576422   -8.85598158305    27.883  
  WFD_01_NONIa-0004_160933824   SN1a   g    230.15834411    9.34403843889   61.8615  
  WFD_01_NONIa-0004_181566334   SN1a   g   230.921576422   -8.85598158305    10.926  
  WFD_01_NONIa-0004_195178557   SN1a   g   230.921576422   -8.85598158305    27.883  
   WFD_01_NONIa-0004_31688067   SN1a   g   230.921576422   -8.85598158305   24.9495  
   WFD_01_NONIa-0004_31866755   SN1a   g    230.15834411    9.34403843889   61.8615  
   WFD_01_NONIa-0004_68924118   SN1a   g    230.15834411    9.34403843889   61.8615  
   WFD_01_NONIa-0004_74067152   SN1a   g   230.921576422   -8.85598158305    27.883  
